pdb_id,Group,training,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
1G5S_A,codi,2.0,0.887716873,0.9146673679999999,0.923943785,0.154348625,97.21390204,81.64172190000001,14.81126213,13.32626724
1H00_A,codi,2.0,0.842986056,0.7518916109999999,0.84684887,0.20196263,95.61515811,74.87476058,14.91068935,12.94843197
1KE5_A,codi,2.0,0.84281082,0.638099747,0.8154258990000001,0.016455199,105.65040249999998,87.38860899,15.58393574,13.22522163
1OIT_A,codi,2.0,0.8154720329999999,0.7708417120000001,0.826465129,0.176272465,96.48455303,70.30108669,14.88817883,13.06778431
1PXL_A,codi,2.0,0.740918801,0.837005593,0.82329891,0.034590304,106.39357460000001,80.85358467,15.35154724,12.74080944
2R3O_A,codi,2.0,0.793969137,0.766040955,0.8143603759999999,0.24572094100000003,95.44238023,64.93789948,15.33054733,12.71324348
2UZO_A,codi,2.0,0.849853413,0.746062808,0.818130523,0.18554478,94.76867872,64.16194847,14.89697266,13.03828907
2VTS_A,codi,2.0,0.785724912,0.793580009,0.804548881,0.141680944,99.82222476,80.76565905,16.58728409,12.75131798
3QQL_A,codi,2.0,0.8307621559999999,0.822069857,0.818071184,-0.158344738,117.81930020000001,94.08243338,16.5141983,12.90157413
3R28_A,codi,2.0,0.79277256,0.7713814920000001,0.8416310140000001,-0.16241689199999998,115.32271750000001,94.09816374,17.01394844,13.14034271
3SLS_A,codi,2.0,0.9386857959999999,0.884708805,0.9395808940000001,-0.239166004,115.7835892,94.74891338,17.29245186,13.93324947
3ULI_A,codi,2.0,0.9216064540000001,0.914270615,0.87555245,0.23266904800000002,94.43226179,68.5897545,14.30169296,13.51532745
4AUA_A,codi,2.0,0.930757707,0.9527884320000001,0.945948914,0.525394858,75.53853801,57.35495117,12.07253456,12.2658329
4LUD_A,codi,2.0,0.7723708440000001,0.709482409,0.6899266390000001,0.587435,76.47251911,54.7912167,12.85635662,11.20921326
4OTR_A,codi,2.0,0.693595695,0.690388065,0.7421468640000001,0.041436399,111.5847314,89.14551417,16.87766457,13.6807766
4RJ3_A,codi,2.0,0.768488079,0.788357144,0.815697638,-0.06283290000000001,112.5569486,89.90027148,16.11335754,12.76124382
4YHF_A,codi,2.0,0.7407258459999999,0.751501338,0.812810707,0.124783379,110.4955132,85.61196293,16.58634377,14.54316616
5FBN_C,codi,2.0,0.788177751,0.746478141,0.820923278,0.36488668,93.58189914,53.90689329,14.72572613,12.51546669
5HOR_A,codi,2.0,0.991201828,0.947437029,0.98568973,0.665083577,64.52305720000001,44.10305729,11.30592728,13.44386768
5KUP_A,codi,2.0,0.755142245,0.7030354940000001,0.757471243,0.168052397,107.33951409999999,90.68496427,17.28316689,14.487333300000001
5KMO_A,codo,2.0,-0.7429917770000001,-0.840023836,-0.644521743,0.830747259,60.63346575,38.93878183,10.36525726,11.27850151
4I1Z_A,codo,2.0,-0.634442911,-0.839529148,-0.133098084,0.787027283,59.93065251,31.64494863,12.68978977,9.67917347
1G3N_A,codo,2.0,-0.650878781,-0.802057439,-0.564776127,0.60847775,68.85806529,55.58175803,12.017053599999999,12.39354324
2XK8_A,codo,2.0,-0.873623782,-0.92955004,-0.6330642639999999,0.509117599,83.66708183,62.10526346,12.85772514,11.30690384
3CE3_A,codo,2.0,-0.7783570209999999,-0.751099836,-0.693498197,0.700988814,82.31704998,38.88890285,11.51253128,10.17548656
3LQ8_A,codo,2.0,-0.7106947509999999,-0.6871188140000001,-0.635987339,0.8039758709999999,66.33474558,47.61210855,8.403829575,8.952388763
3VW8_A,codo,2.0,-0.6785437120000001,-0.651338289,-0.614617965,0.755198736,68.85042136,44.90903996,7.928287983,8.124335289
4ITH_A,codo,2.0,-0.697216726,-0.8249795790000001,-0.7047415570000001,0.649967285,63.77941501,50.55905637,13.26043034,14.172978400000002
4ITI_A,codo,2.0,-0.770144175,-0.860546168,-0.711709575,0.7015401370000001,60.88368671,47.17225209,12.6932869,14.19973946
4ITJ_A,codo,2.0,-0.714719302,-0.859645855,-0.798299622,0.605543278,68.87482941,51.71533907,12.99755287,13.66907215
4MXC_A,codo,2.0,-0.639157667,-0.660799205,-0.548679475,0.744024424,69.9551032,46.45245202,8.876867294,9.170450211
4TPT_A,codo,2.0,-0.722760857,-0.8366943859999999,-0.630490592,0.39335677799999996,90.34865244,63.37750367,17.85701561,14.82948685
4X7J_A,codo,2.0,-0.58468662,-0.745267143,-0.8988934120000001,0.616233118,82.91532764,49.22477144,12.06933117,10.58420181
4X7K_A,codo,2.0,-0.711032172,-0.772671254,-0.8976638259999999,0.662766744,79.82788545,47.53735276,11.88981915,10.59575081
4X7L_A,codo,2.0,-0.710021173,-0.76733275,-0.898067598,0.675043394,79.21909147,47.24075945,11.79053879,10.58018684
4X7N_A,codo,2.0,-0.722471214,-0.779243295,-0.899883262,0.661218693,79.38213751,47.69001895,11.75687218,10.62796021
4ZJI_A,codo,2.0,-0.700195683,-0.805087682,-0.661933997,0.568936138,68.70665684,53.51309321,12.40667248,13.52070808
4ZJJ_A,codo,2.0,-0.7407844579999999,-0.8303448990000001,-0.6572323520000001,0.47234661299999997,71.40900356,56.44875104,13.09084225,14.29200554
5DE2_A,codo,2.0,-0.767184973,-0.863639998,-0.64030055,0.510099682,92.2172396,63.78867558,12.81915188,13.5486021
5HG5_A,codo,2.0,-0.696366464,-0.853030583,-0.263197393,0.270678394,82.34072673,73.21131855,15.08292675,13.509836199999999
5HG7_A,codo,2.0,-0.749494034,-0.889234614,-0.231080294,0.593316735,63.79306539,48.39037887,12.13450241,13.36084461
5HG8_A,codo,2.0,-0.6964913359999999,-0.8583381259999999,-0.240794604,0.271564922,81.84241953,71.95583082,15.13644218,13.70319271
5HG9_A,codo,2.0,-0.729843835,-0.882895764,-0.21408873399999997,0.214124494,85.84179940000001,76.30274465,14.25368404,13.45903969
5HX6_A,codo,2.0,-0.80875677,-0.904131962,-0.7903427359999999,0.581067705,69.60384564,49.80489415,15.19626331,13.34654331
1I44_A,other,2.0,0.932030855,-0.274550972,0.938123299,0.652325469,72.22531914,55.64772344,9.992231369,9.520723343
1M52_A,other,2.0,0.18473267100000001,-0.950981733,-0.067815569,0.9477623340000001,43.95263159,39.83125554,6.854986191,7.993217945
1Y6B_A,other,2.0,-0.195515398,-0.562211208,0.066991045,0.983688928,38.92594824,40.29580788,6.90056324,9.596487045
2GTM_A,other,2.0,-0.013051122,0.881526156,-0.759899186,0.984012177,30.32947158,36.87701363,7.524776459,8.081643105
2JAV_A,other,2.0,-0.476241655,0.410136245,0.281467138,0.5694274779999999,82.28941518,70.31384406,12.91990376,10.2970686
2W5B_A,other,2.0,-0.127138632,-0.31870995,0.129138471,0.48978503799999995,81.640812,62.3159274,14.12234783,12.0143795
3EFW_A,other,2.0,0.46834922,-0.070448601,0.6524993379999999,0.82661453,65.96336231,35.75940307,13.47655869,9.86302948
3PIY_A,other,2.0,-0.18688224399999998,0.835054117,-0.247284056,0.7946599990000001,70.5248802,69.14129459,10.71891403,9.066360474
3W10_A,other,2.0,-0.21760236800000002,0.417230709,0.40406687399999996,0.7816595709999999,71.21000533,34.70255904,11.772620199999999,9.434027672000001
4UMU_A,other,2.0,-0.8103729140000001,0.5605620929999999,-0.279703212,0.6523210079999999,85.29366128,45.56651983,12.73725128,8.68802166
5KMI_A,other,2.0,-0.21546872600000003,-0.36695140299999995,-0.09870666199999999,0.8460191570000001,52.65831172,48.90162547,9.039023399,12.49823475
5KMJ_A,other,2.0,-0.15370820300000002,-0.303655468,-0.039343606,0.9543548759999999,38.16981975,29.84538624,8.206841469,13.01472473
5KMK_A,other,2.0,-0.152532793,-0.324234731,-0.00249887,0.734878301,58.57342728,50.93814787,9.509996414,12.95029545
5KML_A,other,2.0,-0.16922024100000002,-0.338721689,-0.000326336,0.79291944,58.23721484,48.89478171,9.789072037,12.74871826
5KMM_A,other,2.0,-0.151403767,-0.305717083,0.0010993560000000001,0.7749095490000001,56.72178701,49.40730997,9.26006031,12.94155884
5KMN_A,other,2.0,-0.18404402600000003,-0.330168107,-0.071354325,0.794115283,58.65187113,49.32899092,9.773735046,12.93657112
5L6O_A,other,2.0,-0.36532440899999996,0.6527351229999999,-0.11265485300000001,0.8053475729999999,67.33779376,47.55353986,9.035567283999999,8.770075797999999
5L6P_A,other,2.0,-0.212179192,0.561774555,-0.013799411000000001,0.8131503959999999,67.19759748,48.75168352,9.179013252,8.973611832000001
5TO8_A,other,2.0,0.380192495,-0.9850275909999999,-0.15361312300000002,0.775013478,67.24996484,50.0020712,10.28631878,8.437109947
3BZ3_A,cidi,88.0,0.051431152,0.8862115629999999,0.754842997,0.790900388,58.31127755,60.09534766,7.953142166,8.444272995
3CC6_A,cidi,88.0,-0.009677865,0.840254805,0.724750007,0.939676161,51.68668327,26.49900321,7.833315372,8.475404739
3FZO_A,cidi,88.0,0.10984492900000001,0.835052173,0.772500649,0.91768959,39.63670456,43.97501446,7.2642016410000005,8.844848633
3MIY_A,cidi,88.0,0.8651411529999999,0.8628453690000001,0.8496572509999999,0.780018601,61.39780949,32.89135022,9.309663772999999,8.310447692999999
3PJ2_A,cidi,88.0,0.829350162,0.760182757,0.878262923,0.783891676,69.70272214,49.94386113,11.08378506,9.539194107
3V5L_A,cidi,88.0,0.768485326,0.834106773,0.847635813,0.8160310820000001,58.99141577,40.77901322,10.91934872,7.809392452000001
4BIB_A,cidi,88.0,0.9495350440000001,0.99366171,0.9937165920000001,0.789682239,62.66737149,41.49599138,9.71278286,9.700801849
4BRX_A,cidi,88.0,0.027488387000000003,0.8929191209999999,0.796947463,0.761015283,56.51465179,62.72262595,7.697086811,8.205960274
4C4G_A,cidi,88.0,0.941125958,0.7727596959999999,0.883569942,0.789574825,67.17536388,34.03874175,10.41435909,7.465188502999999
4C4I_A,cidi,88.0,0.9115607370000001,0.783879115,0.8999634120000001,0.7763208690000001,69.20232534,23.37902468,10.44455719,7.693432808
4CFE_A,cidi,88.0,0.980205807,0.988306913,0.98431206,0.762186007,65.04071483,41.43724182,10.71217346,10.67509651
2JKO_A,cidi,88.0,0.064860584,0.874813099,0.73990263,0.803420439,61.80522598,61.76368505,8.882201195,8.251564026
4GU6_A,cidi,88.0,0.007358836999999999,0.856835075,0.810930323,0.6833635640000001,58.2040488,60.59446608,8.005815506,8.543172836
1GZK_A,cido,88.0,-0.8847946879999999,-0.567297956,-0.670659028,0.811244967,64.54229646,50.24852855,9.151335716,9.343287468
1GZN_A,cido,88.0,-0.910222531,-0.537841915,-0.637054922,0.889457945,57.46367736,38.674153499999996,8.870417595,8.767866135
1GZO_A,cido,88.0,-0.89383411,-0.597312289,-0.66024064,0.8419836470000001,61.44486517,48.16113587,9.395384789,9.212944031000001
3LW0_A,cido,88.0,-0.345414234,-0.523658489,-0.163671698,0.787659618,67.4270276,49.88197698,9.662133217000001,11.33347893
1F3M_C,codi,88.0,0.931597337,0.9037071390000001,0.9472923870000001,0.84427582,62.60568466,27.58130658,11.86656094,12.45652008
1R1W_A,codi,88.0,0.998135852,0.9401255270000001,0.9909839340000001,0.807149465,57.67109403,31.67914818,12.226692199999999,13.72147942
1SM2_A,codi,88.0,0.91284004,0.927622345,0.927163258,0.7772848259999999,60.57665504,37.46574407,9.635090828,11.05286789
2P3G_X,codi,88.0,0.9487041079999999,0.9812194890000001,0.99806398,0.557534066,76.00961025,58.49831013,10.25246429,9.327781677
2WZJ_A,codi,88.0,0.579415942,0.760224592,0.8552668729999999,0.766410866,74.9536656,40.50765223,11.26785564,9.648814201
3FPM_A,codi,88.0,0.8876324320000001,0.924736146,0.9568574000000001,0.6404941270000001,75.99163671,54.11502148,10.40303135,9.542254448
3PP0_A,codi,88.0,0.9678577890000001,0.949463798,0.941778346,0.77491482,57.87900204,38.61553252,10.85568905,9.772152901
3Q6U_A,codi,88.0,0.85013817,0.86239274,0.919856124,0.7458909420000001,73.10523833,51.86378845,9.644688606,7.655519009
3U6H_A,codi,88.0,0.925097748,0.897855243,0.9295259990000001,0.746679807,63.44211665,39.90923346,11.94802284,11.69417
4BIC_A,codi,88.0,0.9682216490000001,0.9956940870000001,0.9938161520000001,0.671672545,73.24995858,46.10205376,10.65437126,9.811545372000001
4BID_A,codi,88.0,0.951841829,0.9937335690000001,0.9997434209999999,0.774759926,65.85086559,50.12207831,9.961215973,9.868815422
4JL9_A,codi,88.0,0.946586598,0.945144568,0.953653874,0.750910339,48.24952089,39.09385312,12.6190815,14.05792618
4KIO_A,codi,88.0,0.820257925,0.8408804329999999,0.847544307,0.744040338,65.591986,44.33044796,10.31330967,7.941598415
4L7S_A,codi,88.0,0.81713688,0.842887501,0.844220503,0.727565201,66.46302014,46.583431899999994,9.904982567000001,8.238754272000001
4OBQ_A,codi,88.0,0.9461004999999999,0.890978803,0.947378671,0.7917435690000001,57.24035367,79.12995916,8.95962429,11.74510384
4a4x,codi,88.0,0.865240294,0.92480154,0.930834652,0.790824063,49.70906497,33.43574369,9.950719832999999,12.27512836
5AJQ_A,codi,88.0,0.919483646,0.8355074240000001,0.913686315,0.7433154670000001,63.16179065,37.38632864,11.53824425,8.309173584
5CSW_A,codi,88.0,0.978904323,0.9327071840000001,0.950243834,0.72354028,58.97620875,54.927297700000004,10.20965004,12.44113255
5IHC_A,codi,88.0,0.9003526140000001,0.9349632520000001,0.950865472,0.7788530020000001,73.36296613,35.48388186,10.81098175,8.990135192999999
4I20_A,codo,88.0,-0.68023486,-0.8395142179999999,-0.219004738,0.773458372,59.77454713,32.08793697,12.49220848,9.870246887
4ZJV_A,codo,88.0,-0.7218417770000001,-0.823361311,-0.220910639,0.812589243,59.67962318,31.6939842,11.94368076,9.368501663
5DG5_A,codo,88.0,-0.7576245779999999,-0.716277013,-0.8244544309999999,0.7361651659999999,69.71688015,47.56775533,9.083363533,9.100128174
2BMC_A,other,88.0,0.15349282,0.147673563,0.9207993879999999,0.596038346,86.60823452,44.71696731,13.25462532,9.833776474
2JKK_A,other,88.0,-0.00063224,0.871583317,0.7434831120000001,0.795076455,57.92996657,61.40945442,7.943231582999999,8.446103096
2W5A_A,other,88.0,0.546663295,0.8259427659999999,0.33811804700000003,0.408426735,86.35765013,74.35618911,14.9367075,11.10460663
3FDN_A,other,88.0,0.45019337299999995,0.068076554,0.919619747,0.671839291,79.63922864,44.56360377,12.72449398,9.117052078
3FE3_A,other,88.0,0.600664938,0.5381953110000001,0.62188094,0.641067129,80.50883126,54.40094941,11.31257439,9.763142586
3H4J_A,other,88.0,-0.6959650690000001,0.163297451,-0.093902899,0.625904436,84.09404151,42.70118970000001,12.85676384,12.14608479
3HP2_A,other,88.0,-0.016209189,0.9236027609999999,-0.6946895040000001,0.989563913,33.10497292,34.10951623,7.501087189,7.8214163779999994
3K5U_A,other,88.0,0.380618797,0.138963507,0.9345230809999999,0.699694597,77.76064614,44.46991142,12.53212547,9.036782265
3R22_A,other,88.0,0.91773535,-0.19272483699999998,0.709428049,0.62648515,80.32079678,46.5350458,12.38434982,8.797822952
3VS1_A,other,88.0,-0.913633173,0.812036856,0.595475301,0.30268807,91.04601738,83.75876667,13.95386505,11.57809639
4A4X_A,other,88.0,0.089644615,-0.72067191,-0.322171418,0.640592191,77.5685215,63.68089818,12.04016876,9.964236259
4AOT_A,other,88.0,-0.01085753,0.848480529,-0.644153668,0.5530145129999999,77.05859404,56.73985927,11.42961121,8.463677406
4C7T_A,other,88.0,0.021885936,0.860373574,0.730009837,0.7922650590000001,59.23100845,60.79941592,7.9754266739999995,8.211461067
4EH8_A,other,88.0,-0.855976608,0.852023195,-0.6726902840000001,0.988726381,25.08550731,42.44898498,7.563449382999999,8.966310501
4I4F_A,other,88.0,0.125981768,-0.7581872070000001,-0.881133272,0.43066764700000004,87.79791236,43.45487156,11.13024235,10.31263733
4I94_A,other,88.0,-0.063289958,-0.762598744,-0.225303211,0.324035776,84.04685789,84.62614567,13.204916,11.87232208
4O0U_A,other,88.0,0.9506485859999999,-0.07344905,0.946039939,0.7014726459999999,75.96820623,48.16520786,12.69325829,9.144569397
4O2P_A,other,88.0,0.5272537110000001,0.547557495,0.324851601,0.629992381,75.24842945,67.7378022,11.799055099999999,8.748383522000001
4USF_A,other,88.0,-0.950285948,0.6266255479999999,-0.441645689,0.47597783200000005,80.87139804,58.66335179,12.96541786,8.931818962000001
4YC8_A,other,88.0,-0.03191659,-0.7432344820000001,-0.027394175,0.618794883,83.20480145,68.88214535,13.49470997,8.946825027000001
4ZTS_A,other,88.0,0.073576082,-0.51610305,0.809626063,0.844122872,60.74452179,25.12172243,11.35923576,9.969602585
5L8J_A,other,88.0,0.42379515799999995,0.065380968,0.9470160129999999,0.661352487,87.80516086,49.13435636,13.61066723,9.501637459
1A06_A,,,0.857260627,0.775618978,0.997508361,0.600557048,85.25317534,50.88562684,12.22832108,13.30677509
1A9U_A,,,0.924221436,0.875755315,0.918843862,0.999738275,36.02519494,31.30628294,8.343207358999999,9.665707588
1AD5_A,,,0.8772230609999999,0.8511859070000001,0.8722868009999999,0.600813969,77.45368419,51.76371203,13.78763676,11.28340816
1AGW_A,,,0.85652144,0.8439303020000001,0.845906325,0.943631225,46.07481564,18.22483466,7.051912785,8.355784416
1APM_E,,,0.996521925,0.994170775,0.995112916,0.984650737,32.63155648,19.56073463,7.228039265,7.959376335
1AQ1_A,,,0.932186938,0.9216649259999999,0.936863838,0.104410401,105.5173321,77.82654735,15.54244328,13.628763199999998
1B38_A,,,0.684070237,0.8479454829999999,0.808099447,0.21788566199999998,95.54391746,68.21210755,14.9431324,12.66625118
1B39_A,,,0.7742338009999999,0.875994264,0.820603381,0.115591939,98.89136096,67.66029144,15.31767654,12.98077488
1B6C_B,,,0.990326985,0.9974171159999999,0.99811945,0.7970371909999999,36.65067379999999,18.32186276,8.567647934,6.658740997000001
1BKX_A,,,0.983929328,0.977845489,0.986472461,0.954645968,40.4934024,10.44131689,7.646083832,7.644833565
1BL6_A,,,0.934279422,0.870134923,0.926309972,0.9991984490000001,33.131118199999996,31.43810959,8.361419677999999,9.726131439
1BL7_A,,,0.933137867,0.8831906359999999,0.926204694,0.997324667,33.54202139,28.83536261,8.265182495,9.918180466
1BLX_A,,,0.958042605,0.9517521640000001,0.960151648,0.391774295,86.17639616,63.97145619,12.36319256,12.80447102
1BMK_A,,,0.9345297029999999,0.8569036440000001,0.934891745,0.9999035279999999,36.2276035,30.8305918,8.199782372,9.766523361
1BUH_A,,,0.833528175,0.7759288129999999,0.846377444,-0.185814993,115.8768503,83.98207734,16.42474174,13.23577213
1BX6_A,,,0.956380654,0.9917358609999999,0.994137512,0.99277006,34.83153107,24.64152636,6.875017643,7.500879287999999
1BYG_A,,,-0.074927124,-0.726996125,-0.040407336,0.443201351,79.69792149999999,71.58592178,14.28146076,11.33604145
1CDK_A,,,0.998267158,0.9993457579999999,0.9999310159999999,0.997370938,31.48202692,24.7149633,7.276477337,7.883745192999999
1CKJ_A,,,0.9952212359999999,0.99784846,0.994560146,0.896313164,45.9445247,15.28146917,7.584211826000001,7.7456231120000005
1CKP_A,,,0.728558723,0.812758126,0.8227857,0.256022053,93.97885978,66.24642818,14.682789800000002,12.68120861
1CM8_A,,,0.998265905,0.997877297,0.996061445,0.9841598090000001,31.92860781,22.37949831,7.1298413279999995,7.911592007
1CMK_E,,,0.999529289,0.9882361279999999,0.999583362,0.9412430190000001,45.50363122,12.6256649,9.144334792999999,7.613638878
1CSN_A,,,0.985088572,0.9819393959999999,0.996609396,0.9348452829999999,36.9662125,15.64147852,7.11512661,7.388978957999999
1CTP_E,,,0.990106885,0.98314925,0.970085176,0.929035704,48.34205069,10.389638099999999,8.948415756000001,7.793905735
1DAW_A,,,0.998154158,0.9947396940000001,0.997787533,0.995488423,26.638360600000002,28.64676892,7.015453815,8.296481133
1DAY_A,,,0.997930225,0.997246403,0.996923808,0.996539636,26.95779188,27.73072914,7.724018097,8.551357269
1DI8_A,,,0.752479085,0.6818714640000001,0.8048704059999999,-0.021852782999999997,105.04362909999999,84.15480418,15.66958618,13.24408245
1DI9_A,,,0.885960613,0.889737654,0.881761861,0.9868300720000001,28.0315641,34.85237878,7.454947472000001,9.599441528
1DM2_A,,,0.9568982090000001,0.94373142,0.953740635,0.38605764,86.21244554,61.85755976,13.82972145,13.71824169
1DS5_A,,,0.988672296,0.989155525,0.990354691,0.994123662,29.02206719,19.32072407,7.820168972,8.340379715
1E1V_A,,,0.6727269440000001,0.789898034,0.8050990140000001,0.23536977899999997,91.7121429,63.66428726,15.51772118,12.56758118
1E1X_A,,,0.7643463079999999,0.7881311540000001,0.8019110690000001,0.17838228600000003,93.55914403,62.93900079,15.52868176,12.75469875
1E9H_A,,,0.992530295,0.994308792,0.998513469,0.979967053,33.20942387,18.56762766,7.393452168,7.847045897999999
1ERK_A,,,0.99769292,0.99620531,0.994594085,0.970158291,32.81028256,23.79925832,9.252596855,7.362958431
1F0Q_A,,,0.9683070859999999,0.988877507,0.9904486140000001,0.989479455,33.81451008,19.115124800000004,7.704347134,8.333037376
